FID,Tid,Hazard,Con_pop,CBRA,County
32168,-2,0.0,190.997455597,16482.0,0
32169,-2,0.0,125.157176733,2883.0,0
32170,-2,0.0,148.259314775,368.0,0
32171,-2,0.0,192.626885414,10226.0,0
32172,-2,0.0,143.248618364,17015.0,0
32173,-2,0.0,25.2763743401,4262.000000000001,0
32174,-2,0.0,121.71668601,12495.0,0
32175,-2,0.0,127.620050907,3962.0,0
32176,-2,0.0,145.165250778,8654.0,0
32177,-2,0.0,50.30458951,877.0000000000001,0
32178,-2,0.0,0.0,6163.0,0
32179,-2,0.0,0.0,0.0,0
32180,-2,0.0,195.375023603,4726.000000000001,0
32181,-2,0.0,162.376476049,2797.0,0
32182,-2,0.0,106.246669531,0.0,0
32183,-2,0.0,195.512104034,1926.0,0
32184,-2,0.0,320.40300107,3533.0,0
32185,-2,0.0,505.124932289,30168.0,0
32186,-2,0.0,412.614574671,5468.0,0
32187,-2,0.0,304.634942293,3447.0,0
32188,-2,0.0,360.011111498,9290.999999999998,0
32189,-2,0.0,426.328152895,2884.0,0
32190,-2,0.0,536.066712379,7580.000000000001,0
32191,-2,0.0,445.641490698,8874.0,0
32192,-2,0.0,387.894188166,6183.0,0
32193,-2,0.0,469.765312195,8036.000000000002,0
32194,-2,0.0,596.970346928,4792.999999999999,0
32195,-2,0.0,780.393495083,19091.0,0
32196,-2,0.0,741.269319057,22331.0,0
32197,-2,0.0,729.301836967,33954.0,0
32198,-2,0.0,846.311603546,15257.0,0
32199,-2,0.0,753.005078316,17039.0,0
32200,-2,0.0,945.207621574,33530.0,0
32201,-2,0.0,577.896567345,569.0,0
32202,-2,0.0,656.021557808,6679.0,0
32203,-2,0.0,868.059183121,4048.0,0
32204,-2,0.0,515.249666691,4669.0,0
32205,-2,0.0,528.373367786,87.00000000000001,0
32206,-2,0.0,610.686012745,3723.000000000001,0
32207,-2,0.0,626.864173412,6912.000000000002,0
32208,-2,0.0,596.790848732,7272.0,0
32209,-2,0.0,409.01501894,13582.0,0
32210,-2,0.0,383.937561274,1669.0,0
32211,-2,0.0,100.26586175,160.0,0
32212,-2,0.0,138.746672869,5586.0,0
32213,-2,0.0,129.501286983,5351.0,0
32214,-2,0.0,78.2465052605,8389.0,0
32215,-2,0.0,146.951750278,8477.0,0
32216,-2,0.0,107.619433641,3721.0,0
32217,-2,0.0,201.675441265,7618.0,0
32218,-2,0.0,26.7967295647,1305.0,0
32219,-2,0.0,10.4655485153,1963.0,0
32220,-2,0.0,93.8967063427,58.0,0
32221,-2,0.0,0.0,2570.0,0
32222,-2,0.0,192.705145359,13316.0,0
32223,-2,0.0,69.6227049828,4105.0,0
32224,32224,0.0,0.0,0.0,3
32225,32225,0.0,139.207176924,0.0,3
32226,32226,0.0,382.160295248,0.0,3
32227,32227,0.0,345.058184862,205.0,3
32228,32228,0.0,366.909677505,0.0,3
32229,32229,0.0,313.281630516,7129.999999999998,3
32230,32230,0.0,404.975396633,3084.0,3
32231,32231,1.0,496.295661449,23557.0,3
32232,32232,1.0,492.069340706,4727.0,3
32233,32233,1.0,495.019713879,615.0,3
32234,32234,1.0,441.823160648,2148.0,3
32235,32235,1.0,567.447286606,416.0000000000001,3
32236,32236,1.0,651.095898151,1959.0,3
32237,32237,1.0,626.412525654,3992.0,3
32238,32238,1.0,713.70925951,21824.0,3
32239,32239,1.0,812.383942127,19024.0,3
32240,32240,1.0,490.142051697,10208.0,3
32241,32241,1.0,426.714394569,2217.0,3
32242,32242,1.0,368.032309055,0.0,3
32243,32243,1.0,423.21424675,0.0,3
32244,32244,1.0,480.732446671,8574.0,3
32245,32245,0.0,628.029561996,11623.0,3
32246,32246,0.0,501.437905312,2439.0,3
32247,32247,0.0,431.116613865,3536.0,3
32248,32248,0.0,464.916713238,6087.000000000001,3
32249,32249,0.0,390.803872108,13055.0,8
32250,32250,1.0,435.980534554,38665.0,8
32251,32251,1.0,348.279710531,3893.0,8
32252,32252,1.0,309.389817953,26424.0,8
32253,32253,0.0,329.484188557,5082.0,8
32254,32254,0.0,288.522598267,393.0000000000001,8
32255,32255,0.0,308.404801846,247.0,8
32256,32256,1.0,295.928088665,4943.999999999999,8
32257,32257,1.0,259.796256781,94.00000000000001,8
32258,32258,1.0,330.559993744,19348.0,8
32259,32259,1.0,296.187707186,3009.0,8
32260,32260,1.0,323.951267004,2469.0,8
32261,32261,1.0,304.776979923,18903.00000000001,8
32262,32262,1.0,170.152096033,10008.0,8
32263,32263,1.0,404.540366173,9215.0,8
32264,32264,1.0,862.812764645,15382.0,8
32265,32265,1.0,689.829503059,24975.0,8
32266,32266,1.0,297.81220293,26715.0,8
32267,32267,0.0,74.0801312923,2903.0,8
32268,32268,1.0,160.961673021,5714.999999999999,8
32269,32269,1.0,290.955679893,22616.0,8
32270,32270,1.0,116.931312799,4743.0,8
32271,32271,0.0,0.0,0.0,8
32272,32272,0.0,0.0,0.0,8
32273,32273,0.0,26.5787892342,0.0,8
32274,-2,0.0,82.2649755478,1512.0,0
32275,-2,0.0,0.0,0.0,0
32276,-2,0.0,7.48555159569,0.0,0
32277,-2,0.0,0.0,0.0,0
32278,-2,0.0,36.307356596,1506.0,0
32279,-2,0.0,15.996925354,86.0,0
32280,-2,0.0,7.65427207947,0.0,0
32281,-2,0.0,43.4500684738,4120.0,0
32282,-2,0.0,0.0,0.0,0
32283,-2,0.0,253.664015293,18626.0,0
32284,-2,0.0,118.089594364,9271.0,0
32285,-2,0.0,39.3002681732,240.0,0
32286,-2,0.0,0.0,310.0,0
32287,-2,0.0,87.3393478394,797.9999999999999,0
32288,-2,0.0,121.892210484,7501.0,0
32289,-2,0.0,0.0,0.0,0
32290,-2,0.0,0.0,0.0,0
32291,-2,0.0,0.0,0.0,0
32292,-2,0.0,32.3680434227,7523.0,0
32293,-2,0.0,33.3717169762,2301.0,0
32294,-2,0.0,110.030798435,10330.0,0
32295,-2,0.0,0.0,739.0000000000002,0
32296,-2,0.0,21.2705588341,0.0,0
32297,-2,0.0,133.948442459,4671.0,0
32298,-2,0.0,51.3856813908,92.00000000000001,0
32299,-2,0.0,52.0812823772,2273.0,0
32300,-2,0.0,49.8716411591,4935.0,0
32301,-2,0.0,35.5656893253,1960.0,0
32302,-2,0.0,73.8466567993,3745.0,0
32303,-2,0.0,151.322903395,18631.0,0
32304,-2,0.0,22.0532045364,4662.0,0
32305,-2,0.0,28.1243562698,2212.0,0
32306,-2,0.0,62.8108506203,14155.0,0
32307,-2,0.0,0.0,201.0,0
32308,-2,0.0,105.851984262,655.0000000000001,0
32309,-2,0.0,64.9292726517,1311.0,0
32310,-2,0.0,0.0,0.0,0
32311,-2,0.0,194.792331457,12619.0,0
32312,-2,0.0,115.414534569,9176.0,0
32313,-2,0.0,25.1104388237,346.0,0
32314,-2,0.0,64.4772884846,0.0,0
32315,-2,0.0,360.074350119,19033.0,0
32316,-2,0.0,450.142651558,11787.0,0
32317,-2,0.0,409.381908894,821.0,0
32318,-2,0.0,428.982729912,2276.0,0
32319,-2,0.0,592.92391777,16704.0,0
32320,-2,0.0,1082.40116453,28669.0,0
32321,-2,0.0,1843.55440903,41329.0,0
32322,-2,0.0,2157.07169914,26628.0,0
32323,-2,0.0,1780.43931484,27979.0,0
32324,-2,0.0,934.667434692,15661.0,0
32325,-2,0.0,836.29530859,17429.0,0
32326,-2,0.0,585.714397907,15166.0,0
32327,-2,0.0,476.09044981,4976.0,0
32328,-2,0.0,411.777303457,5384.0,0
32329,-2,0.0,285.472479582,7535.999999999999,0
32330,-2,0.0,425.337455034,20382.0,0
32331,-2,0.0,386.659512997,1413.0,0
32332,-2,0.0,151.79793191,918.0,0
32333,-2,0.0,228.090844393,6822.0,0
32334,-2,0.0,156.890211582,6794.0,0
32335,-2,0.0,129.986650944,17146.0,0
32336,-2,0.0,14.2117273808,6306.0,0
32337,-2,0.0,0.0,98.00000000000003,0
32338,-2,0.0,0.0,0.0,0
32339,-2,0.0,308.693824291,8206.0,0
32340,-2,0.0,198.240350962,4459.000000000001,0
32341,-2,0.0,67.7212641239,0.0,0
32342,-2,0.0,289.13685751,8710.0,0
32343,-2,0.0,400.55550313,7206.0,0
32344,-2,0.0,389.854090691,9313.0,0
32345,-2,0.0,669.469452858,23745.0,0
32346,-2,0.0,1026.60009623,30635.0,0
32347,-2,0.0,639.509584427,19309.0,0
32348,-2,0.0,476.397177219,970.0000000000001,0
32349,-2,0.0,426.194378138,7029.999999999999,0
32350,-2,0.0,530.677015066,13756.0,0
32351,-2,0.0,509.652168274,21075.0,0
32352,-2,0.0,467.132579327,3221.0,0
32353,-2,0.0,645.932541847,5091.0,0
32354,-2,0.0,511.809920549,4445.0,0
32355,-2,0.0,777.711628914,16093.0,0
32356,-2,0.0,554.102581978,5734.0,0
32357,-2,0.0,663.58567667,10461.0,0
32358,-2,0.0,514.674166679,7061.0,0
32359,-2,0.0,447.496704102,2006.0,0
32360,-2,0.0,508.5078578,10694.0,0
32361,-2,0.0,669.124223232,10012.0,0
32362,-2,0.0,745.319058418,19400.0,0
32363,-2,0.0,928.373497486,19993.0,0
32364,-2,0.0,1024.13283253,22704.0,0
32365,-2,0.0,1693.26445484,33880.0,0
32366,-2,0.0,1945.21449089,34330.99999999999,0
32367,-2,0.0,2291.42919827,40278.0,0
32368,-2,0.0,1572.83235645,34337.0,0
32369,-2,0.0,778.470198631,23485.0,0
32370,-2,0.0,592.084589481,2775.0,0
32371,-2,0.0,641.328504086,13453.0,0
32372,-2,0.0,516.351908207,29338.0,0
32373,-2,0.0,425.331605196,7459.999999999998,0
32374,-2,0.0,352.916504383,5940.0,0
32375,-2,0.0,243.435778141,2462.0,0
32376,-2,0.0,364.507335186,8890.0,0
32377,-2,0.0,353.970784903,8292.0,0
32378,-2,0.0,507.624618053,4072.000000000001,0
32379,-2,0.0,631.877869129,11599.0,0
32380,-2,0.0,296.811501026,4571.999999999999,0
32381,-2,0.0,319.58940959,18657.0,0
32382,-2,0.0,47.5048396587,1099.0,0
32383,-2,0.0,0.0,0.0,0
32384,-2,0.0,48.0879216194,61.0,0
32385,-2,0.0,18.4708793163,14.0,0
32386,-2,0.0,142.24785471,6362.0,0
32387,-2,0.0,182.901550055,10017.0,0
32388,-2,0.0,192.584661007,13671.0,0
32389,-2,0.0,233.483696938,10481.0,0
32390,-2,0.0,150.328179598,0.0,0
32391,-2,0.0,47.3725509644,0.0,0
32392,-2,0.0,61.3471531868,10048.0,0
32393,-2,0.0,127.124629974,7416.0,0
32394,-2,0.0,111.099081278,11293.0,0
32395,-2,0.0,53.1446959972,7926.000000000002,0
32396,-2,0.0,100.817016602,8443.0,0
32397,-2,0.0,44.0892224312,55.00000000000001,0
32398,-2,0.0,0.0,485.0000000000001,0
32399,-2,0.0,0.0,260.0000000000001,0
32400,-2,0.0,135.10959959,652.0000000000001,0
32401,-2,0.0,246.212305307,4771.0,0
32402,-2,0.0,279.586721182,9600.0,0
32403,-2,0.0,354.828514099,6052.0,0
32404,-2,0.0,392.478983879,0.0,0
32405,-2,0.0,457.971182585,2433.0,0
32406,-2,0.0,561.831944227,18632.0,0
32407,-2,0.0,437.041676044,6751.0,0
32408,-2,0.0,469.012927294,1172.0,0
32409,-2,0.0,665.084743023,571.0,0
32410,-2,0.0,781.877641201,15512.0,0
32411,-2,0.0,626.324433327,18391.0,0
32412,-2,0.0,577.161859989,19602.0,0
32413,-2,0.0,798.671186447,17209.0,0
32414,-2,0.0,1008.04159546,22879.0,0
32415,-2,0.0,1153.64570141,28915.0,0
32416,-2,0.0,1056.61477089,24022.0,0
32417,-2,0.0,1137.94924164,27529.0,0
32418,-2,0.0,1120.06976271,17757.0,0
32419,-2,0.0,965.891411781,28798.0,0
32420,-2,0.0,918.088127613,6011.000000000001,0
32421,-2,0.0,966.500103951,18752.0,0
32422,-2,0.0,1036.96010208,24365.0,0
32423,-2,0.0,1067.14890623,9815.0,0
32424,-2,0.0,567.388764381,1197.0,0
32425,-2,0.0,622.391249657,0.0,0
32426,-2,0.0,678.434862614,17013.0,0
32427,-2,0.0,594.84988308,33801.0,0
32428,-2,0.0,623.763195038,21625.0,0
32429,-2,0.0,376.795724392,20913.0,0
32430,-2,0.0,363.494329691,11982.0,0
32431,-2,0.0,115.894634247,492.9999999999999,0
32432,-2,0.0,107.679630041,1266.0,0
32433,-2,0.0,87.2362933159,7177.0,0
32434,-2,0.0,0.0,0.0,0
32435,-2,0.0,38.5371534824,3692.0,0
32436,-2,0.0,32.1898941994,8.0,0
32437,-2,0.0,13.5253710747,371.0,0
32438,-2,0.0,47.5493032932,788.0000000000001,0
32439,-2,0.0,0.0,2522.0,0
32440,-2,0.0,77.6230950356,1807.0,0
32441,-2,0.0,14.4306812286,0.0,0
32442,-2,0.0,0.0,22.0,0
32443,-2,0.0,0.0,0.0,0
32444,-2,0.0,0.0,0.0,0
32445,32445,0.0,116.887474775,0.0,3
32446,32446,0.0,423.745244741,0.0,3
32447,32447,0.0,358.509323597,920.9999999999999,3
32448,32448,0.0,386.654726744,23856.0,3
32449,32449,0.0,357.2016294,1590.0,3
32450,32450,0.0,437.86450386,3989.0,3
32451,32451,1.0,589.240299702,15187.0,3
32452,32452,1.0,626.267962456,34111.0,3
32453,32453,0.0,557.729977131,16357.0,3
32454,32454,0.0,450.684928417,11934.0,3
32455,32455,0.0,552.256138325,13018.0,3
32456,32456,0.0,624.477116585,224.0000000000001,3
32457,32457,0.0,570.9529109,0.0,3
32458,32458,0.0,627.249826908,0.0,3
32459,32459,0.0,631.957454205,13692.0,3
32460,32460,0.0,508.936917782,6878.0,3
32461,32461,0.0,452.233190536,0.0,3
32462,32462,1.0,409.077880859,13545.0,3
32463,32463,1.0,458.032270432,0.0,3
32464,32464,0.0,475.903463364,3276.0,3
32465,32465,0.0,618.09254694,8741.0,3
32466,32466,0.0,661.359674454,1608.0,3
32467,32467,0.0,302.283905029,2799.0,3
32468,32468,0.0,427.232610703,21595.0,3
32469,32469,0.0,58.339035511,0.0,3
32470,32470,1.0,250.49578619,14579.0,8
32471,32471,1.0,382.693416119,431.0,8
32472,32472,0.0,402.590974569,1741.0,3
32473,32473,0.0,402.490504742,10605.0,8
32474,32474,0.0,300.001811504,13961.0,8
32475,32475,0.0,392.915558577,12689.0,8
32476,32476,0.0,435.057015419,20922.0,8
32477,32477,0.0,374.085081816,22891.0,8
32478,32478,1.0,348.315855742,0.0,8
32479,32479,1.0,298.859998941,0.0,8
32480,32480,0.0,201.859544039,0.0,8
32481,32481,1.0,194.565037489,19929.0,8
32482,32482,1.0,271.907625198,18903.0,8
32483,32483,1.0,249.526843071,13509.0,8
32484,32484,1.0,255.15225625,11886.0,8
32485,32485,1.0,182.007297516,2418.0,8
32486,32486,1.0,371.192873716,14891.0,8
32487,32487,0.0,335.008119345,24376.0,8
32488,32488,0.0,290.990544319,16726.0,8
32489,32489,0.0,276.130603313,20751.0,8
32490,32490,0.0,258.509110212,27376.0,8
32491,32491,0.0,9.46675562859,0.0,8
32492,32492,0.0,0.0,0.0,8
32493,32493,0.0,77.4117250443,4.0,8
32494,-2,0.0,231.986214399,18631.0,0
32495,-2,0.0,0.0,0.0,0
32496,-2,0.0,0.0,0.0,0
32497,-2,0.0,0.0,0.0,0
32498,-2,0.0,0.0,1693.0,0
32499,-2,0.0,23.639121294,8084.000000000001,0
32500,-2,0.0,50.0285553932,4348.999999999999,0
32501,-2,0.0,97.3548049927,2855.0,0
32502,-2,0.0,46.8261213303,10888.0,0
32503,-2,0.0,101.132537842,20025.0,0
32504,-2,0.0,5.09595298767,721.0,0
32505,-2,0.0,114.336356163,3532.0,0
32506,-2,0.0,172.646657944,21549.0,0
32507,-2,0.0,38.8187642097,4110.999999999999,0
32508,-2,0.0,147.000798225,6581.000000000001,0
32509,-2,0.0,10.4576215744,1105.0,0
32510,-2,0.0,0.0,0.0,0
32511,-2,0.0,0.0,0.0,0
32512,-2,0.0,0.0,946.9999999999999,0
32513,-2,0.0,97.3826136589,5617.0,0
32514,-2,0.0,115.18765831,5519.0,0
32515,-2,0.0,112.435041428,723.0,0
32516,-2,0.0,245.04599309,16020.00000000001,0
32517,-2,0.0,159.986531496,8305.0,0
32518,-2,0.0,234.300238132,13895.0,0
32519,-2,0.0,160.756865263,11425.0,0
32520,-2,0.0,61.9334568977,6828.000000000001,0
32521,-2,0.0,70.9552702904,978.0000000000002,0
32522,-2,0.0,177.030026674,9569.0,0
32523,-2,0.0,0.0,0.0,0
32524,-2,0.0,69.454117775,16763.0,0
32525,-2,0.0,86.3510789871,5356.000000000002,0
32526,-2,0.0,43.0774898529,330.9999999999999,0
32527,-2,0.0,72.6958229542,6968.000000000001,0
32528,-2,0.0,20.1365339756,3801.0,0
32529,-2,0.0,0.0,3801.0,0
32530,-2,0.0,15.431276083,273.0,0
32531,-2,0.0,138.550954342,10410.0,0
32532,-2,0.0,281.282781601,15775.0,0
32533,-2,0.0,15.8416190147,1714.0,0
32534,-2,0.0,163.205179691,3022.0,0
32535,-2,0.0,388.261315823,1.0,0
32536,-2,0.0,485.560977459,1184.0,0
32537,-2,0.0,671.135401249,3576.0,0
32538,-2,0.0,775.728898525,12570.0,0
32539,-2,0.0,730.802885532,13541.0,0
32540,-2,0.0,1298.87185144,35587.0,0
32541,-2,0.0,2322.85271931,42170.00000000001,0
32542,-2,0.0,2248.68761158,49149.00000000001,0
32543,-2,0.0,1412.70608854,24779.0,0
32544,-2,0.0,933.597812653,25035.0,0
32545,-2,0.0,830.028034687,19559.0,0
32546,-2,0.0,881.462663651,18828.0,0
32547,-2,0.0,826.733819008,47200.0,0
32548,-2,0.0,728.482140541,10047.0,0
32549,-2,0.0,569.349327326,15478.0,0
32550,-2,0.0,488.51950717,8241.0,0
32551,-2,0.0,429.740997076,653.0000000000001,0
32552,-2,0.0,10.1976914406,1625.0,0
32553,-2,0.0,26.6193768978,1751.0,0
32554,-2,0.0,17.042804718,285.0,0
32555,-2,0.0,200.523358107,6705.0,0
32556,-2,0.0,222.514941216,11479.0,0
32557,-2,0.0,111.297698021,1656.999999999999,0
32558,-2,0.0,149.106123924,3936.0,0
32559,-2,0.0,5.73220396042,95.99999999999999,0
32560,-2,0.0,0.0,3519.0,0
32561,-2,0.0,220.351397514,6357.0,0
32562,-2,0.0,273.178652048,1006.0,0
32563,-2,0.0,344.273152351,0.0,0
32564,-2,0.0,348.345922232,29315.0,0
32565,-2,0.0,526.289093971,8552.0,0
32566,-2,0.0,719.012969017,14415.0,0
32567,-2,0.0,503.168797016,10158.0,0
32568,-2,0.0,404.198254824,5485.000000000001,0
32569,-2,0.0,315.788006067,1979.0,0
32570,-2,0.0,299.95159483,0.0,0
32571,-2,0.0,287.213323832,0.0,0
32572,-2,0.0,282.588083267,7328.0,0
32573,-2,0.0,354.744930506,27167.99999999999,0
32574,-2,0.0,281.343075752,0.0,0
32575,-2,0.0,342.822930098,22396.0,0
32576,-2,0.0,409.184006929,3383.0,0
32577,-2,0.0,448.497824669,17296.0,0
32578,-2,0.0,449.409579754,5991.0,0
32579,-2,0.0,334.584477186,0.0,0
32580,-2,0.0,361.298568487,0.0,0
32581,-2,0.0,356.143244505,87.0,0
32582,-2,0.0,318.339434147,360.0000000000001,0
32583,-2,0.0,367.025282621,3518.0,0
32584,-2,0.0,397.512205124,6753.0,0
32585,-2,0.0,1038.52172089,30989.0,0
32586,-2,0.0,989.199128151,6876.0,0
32587,-2,0.0,1371.32702637,18202.0,0
32588,-2,0.0,1869.19530678,24302.0,0
32589,-2,0.0,1369.30191946,21583.0,0
32590,-2,0.0,1090.5717082,17385.0,0
32591,-2,0.0,917.576185703,31533.0,0
32592,-2,0.0,712.121229649,17732.0,0
32593,-2,0.0,519.929203987,613.0,0
32594,-2,0.0,404.576672554,26975.0,0
32595,-2,0.0,536.454122543,2033.0,0
32596,-2,0.0,457.097874641,5173.0,0
32597,-2,0.0,422.346261501,1339.0,0
32598,-2,0.0,439.654967308,54.0,0
32599,-2,0.0,173.291832209,1250.0,0
32600,-2,0.0,193.16627717,4566.0,0
32601,-2,0.0,272.860918283,3977.0,0
32602,-2,0.0,107.032762289,3017.0,0
32603,-2,0.0,0.0,0.0,0
32604,-2,0.0,0.0,0.0,0
32605,-2,0.0,116.802402258,3989.0,0
32606,-2,0.0,238.396918297,3747.0,0
32607,-2,0.0,223.403785706,5166.0,0
32608,-2,0.0,212.454734325,9813.0,0
32609,-2,0.0,186.836716652,0.0,0
32610,-2,0.0,55.5436394215,292.0,0
32611,-2,0.0,169.985745907,755.0,0
32612,-2,0.0,2.70544958115,0.0,0
32613,-2,0.0,113.237022877,2015.0,0
32614,-2,0.0,127.725608349,5964.0,0
32615,-2,0.0,262.451967716,29993.0,0
32616,-2,0.0,144.214203358,458.0000000000001,0
32617,-2,0.0,173.81762886,10473.0,0
32618,-2,0.0,35.540255785,272.0,0
32619,-2,0.0,61.0584101677,267.0,0
32620,-2,0.0,76.0200612545,298.9999999999999,0
32621,-2,0.0,237.159415722,2843.0,0
32622,-2,0.0,308.466092587,50.0,0
32623,-2,0.0,433.722887516,6641.000000000001,0
32624,-2,0.0,412.771837234,7749.999999999999,0
32625,-2,0.0,439.324392319,707.9999999999999,0
32626,-2,0.0,487.970037937,9603.0,0
32627,-2,0.0,395.415682554,8877.0,0
32628,-2,0.0,442.951425076,4715.0,0
32629,-2,0.0,672.495787144,21934.0,0
32630,-2,0.0,531.474299908,319.0,0
32631,-2,0.0,485.141107082,332.0,0
32632,-2,0.0,455.13022995,0.0,0
32633,-2,0.0,618.190778255,25.0,0
32634,-2,0.0,872.327185631,8050.000000000001,0
32635,-2,0.0,939.371868134,17597.0,0
32636,-2,0.0,1171.04864979,32745.0,0
32637,-2,0.0,1097.57240295,31387.99999999999,0
32638,-2,0.0,1050.61442089,11136.0,0
32639,-2,0.0,1151.93659019,16210.0,0
32640,-2,0.0,1060.7070241,10158.0,0
32641,-2,0.0,1132.48723698,3230.0,0
32642,-2,0.0,1171.10522747,14798.0,0
32643,-2,0.0,1003.6752615,25542.0,0
32644,-2,0.0,599.777142048,9122.0,0
32645,-2,0.0,664.183680534,2048.0,0
32646,-2,0.0,639.809269905,24138.0,0
32647,-2,0.0,413.020412207,16586.0,0
32648,-2,0.0,424.73344326,15520.0,0
32649,-2,0.0,336.487366676,15694.0,0
32650,-2,0.0,325.102722883,112.0,0
32651,-2,0.0,164.000833035,1784.0,0
32652,-2,0.0,0.0,32.00000000000001,0
32653,-2,0.0,22.1757488251,681.0,0
32654,-2,0.0,67.0457918644,2767.0,0
32655,-2,0.0,131.905866623,3766.0,0
32656,-2,0.0,0.0,0.0,0
32657,-2,0.0,0.0,552.0,0
32658,-2,0.0,47.6818022728,3946.0,0
32659,-2,0.0,38.9874546528,78.0,0
32660,-2,0.0,0.0,722.0,0
32661,-2,0.0,57.5994019508,0.0,0
32662,-2,0.0,170.211802006,4775.0,0
32663,-2,0.0,0.0,0.0,0
32664,-2,0.0,159.891805649,18295.0,0
32665,-2,0.0,118.132852554,7863.0,0
32666,32666,0.0,422.13722086,4561.0,3
32667,32667,0.0,323.09945631,701.0,3
32668,32668,0.0,347.982626677,10627.0,3
32669,32669,0.0,332.614000559,10298.0,3
32670,32670,0.0,446.893287659,72.0,3
32671,32671,1.0,654.403189182,11395.0,3
32672,32672,1.0,719.837992191,12615.0,3
32673,32673,1.0,657.734295845,2965.0,3
32674,32674,0.0,565.275061131,25286.0,3
32675,32675,0.0,558.025949955,0.0,3
32676,32676,0.0,569.090844154,0.0,3
32677,32677,0.0,513.6470294,5189.0,3
32678,32678,0.0,558.437403679,11476.0,3
32679,32679,0.0,635.55140543,6930.999999999999,3
32680,32680,1.0,491.901010036,6622.0,3
32681,32681,1.0,456.435804367,0.0,3
32682,32682,0.0,390.096436977,0.0,3
32683,32683,0.0,424.021984577,85.0,3
32684,32684,0.0,405.208277225,0.0,3
32685,32685,0.0,538.099851608,13394.0,3
32686,32686,0.0,645.331731796,11056.0,3
32687,32687,0.0,165.792726517,0.0,3
32688,32688,0.0,315.290012836,16755.0,3
32689,32689,1.0,266.881733418,2790.0,3
32690,32690,1.0,236.434053421,4821.0,3
32691,32691,1.0,221.922846317,10670.0,3
32692,32692,1.0,205.981821537,1805.0,3
32693,32693,0.0,366.071155548,3211.0,3
32694,32694,0.0,46.1710605621,0.0,3
32695,32695,0.0,294.978816986,258.0,8
32696,32696,0.0,347.411242723,0.0,8
32697,32697,0.0,358.183378696,26450.0,8
32698,32698,1.0,367.210155487,2545.0,8
32699,32699,0.0,299.674506664,4747.0,8
32700,32700,1.0,98.4424157143,0.0,8
32701,32701,1.0,12.9512653351,0.0,8
32702,32702,0.0,91.1099488735,107.0,8
32703,32703,1.0,194.187755108,6334.0,8
32704,32704,1.0,236.373437643,17523.0,8
32705,32705,1.0,312.54989624,17670.0,8
32706,32706,1.0,302.472551823,13136.0,8
32707,32707,1.0,268.156168461,7962.0,8
32708,32708,0.0,579.088629723,24501.0,8
32709,32709,0.0,247.992752552,5.0,8
32710,32710,0.0,0.0,0.0,8
32711,32711,0.0,0.0,0.0,8
32712,32712,0.0,0.0,0.0,8
32713,32713,0.0,92.2268280983,0.0,8
32714,-2,0.0,49.7564835548,0.0,0
32715,-2,0.0,8.39294576645,66.0,0
32716,-2,0.0,0.0,0.0,0
32717,-2,0.0,0.0,0.0,0
32718,-2,0.0,0.0,0.0,0
32719,-2,0.0,0.0,0.0,0
32720,-2,0.0,30.4132864475,6278.0,0
32721,-2,0.0,131.936993599,11720.0,0
32722,-2,0.0,16.9436416626,2339.0,0
32723,-2,0.0,0.0,13.0,0
32724,-2,0.0,59.1131162643,5354.0,0
32725,-2,0.0,483.583378792,13182.0,0
32726,-2,0.0,381.465848923,4184.0,0
32727,-2,0.0,0.0,340.0000000000001,0
32728,-2,0.0,95.9909815788,4966.0,0
32729,-2,0.0,103.144334793,12746.0,0
32730,-2,0.0,0.0,0.0,0
32731,-2,0.0,0.0,0.0,0
32732,-2,0.0,0.0,0.0,0
32733,-2,0.0,155.577633381,5411.0,0
32734,-2,0.0,233.866805553,700.0,0
32735,-2,0.0,152.862477779,1153.0,0
32736,-2,0.0,108.778318644,1701.0,0
32737,-2,0.0,214.213303328,11185.0,0
32738,-2,0.0,103.767770529,7504.999999999998,0
32739,-2,0.0,118.20677495,3.0,0
32740,-2,0.0,31.3594503403,0.0,0
32741,-2,0.0,40.1592626572,3918.0,0
32742,-2,0.0,0.0,156.0,0
32743,-2,0.0,4.58162260056,6729.0,0
32744,-2,0.0,450.079317093,15632.0,0
32745,-2,0.0,753.310773849,21262.0,0
32746,-2,0.0,4.70445966721,11312.0,0
32747,-2,0.0,0.0,9608.0,0
32748,-2,0.0,92.7115116119,7586.0,0
32749,-2,0.0,118.736405849,12806.0,0
32750,-2,0.0,33.8362398148,3099.0,0
32751,-2,0.0,234.748452902,19404.0,0
32752,-2,0.0,267.187534332,8091.999999999999,0
32753,-2,0.0,92.209559679,4711.0,0
32754,-2,0.0,331.202077627,4885.0,0
32755,-2,0.0,426.178943634,1422.0,0
32756,-2,0.0,492.960058689,6735.000000000002,0
32757,-2,0.0,510.351313591,510.0,0
32758,-2,0.0,535.882744551,7179.0,0
32759,-2,0.0,386.637003183,33103.0,0
32760,-2,0.0,552.98451376,14309.0,0
32761,-2,0.0,955.986271858,38676.0,0
32762,-2,0.0,1075.81390953,26574.0,0
32763,-2,0.0,913.208440304,22673.0,0
32764,-2,0.0,411.462085247,6514.0,0
32765,-2,0.0,475.98967886,5102.000000000001,0
32766,-2,0.0,582.823855877,9279.0,0
32767,-2,0.0,673.457775116,24182.0,0
32768,-2,0.0,725.050524235,7491.999999999999,0
32769,-2,0.0,671.595607281,18443.0,0
32770,-2,0.0,595.537972927,13311.0,0
