Tid,Supply-demand relationship
2954,deficit
2955,balance
2956,surplus
2957,balance
2958,balance
2959,balance
2960,balance
2961,balance
2962,balance
2963,balance
2964,balance
2965,balance
2966,balance
2967,balance
2968,balance
2969,balance
2970,balance
2971,balance
2972,balance
2973,balance
2974,balance
2975,balance
2976,balance
2977,balance
2978,balance
2979,balance
2980,deficit
2981,deficit
2982,deficit
2983,balance
2984,deficit
2985,deficit
2986,deficit
2987,balance
2988,balance
2989,balance
2990,balance
3022,balance
3023,balance
3024,balance
3025,balance
3026,balance
3027,balance
3028,balance
3029,balance
3030,balance
3031,balance
3032,balance
3033,balance
3034,balance
3035,balance
3036,balance
3037,balance
3038,balance
3039,balance
3040,balance
3041,balance
3042,balance
3043,balance
3044,balance
3045,balance
3046,balance
3047,balance
3048,balance
3049,balance
3050,deficit
3051,deficit
3052,deficit
3053,deficit
3054,deficit
3055,deficit
3056,deficit
3057,deficit
3058,deficit
3059,balance
3060,balance
3063,balance
3068,deficit
3069,deficit
3070,deficit
3071,deficit
3072,deficit
3073,deficit
3074,deficit
3075,deficit
3076,deficit
3077,deficit
3078,deficit
3079,deficit
3080,deficit
3081,balance
3082,balance
3083,balance
3084,balance
3085,balance
3086,balance
3087,balance
3088,balance
3089,balance
3090,balance
3091,balance
3092,balance
3093,balance
3094,balance
3095,balance
3096,balance
3097,balance
3098,balance
3099,balance
3100,balance
3101,balance
3102,balance
3103,balance
3104,deficit
3105,deficit
3106,deficit
3107,deficit
3108,deficit
3109,deficit
3110,deficit
3111,deficit
3112,balance
3113,balance
3114,balance
3115,balance
3147,balance
3148,balance
3149,balance
3150,balance
3151,balance
3152,balance
3153,balance
3154,balance
3155,balance
3156,balance
3157,balance
3158,balance
3159,balance
3160,balance
3161,balance
3162,balance
3163,surplus
3164,balance
3165,balance
3166,balance
3167,balance
3168,balance
3169,balance
3170,balance
3171,balance
3172,balance
3173,balance
3174,balance
3175,deficit
3176,deficit
3177,deficit
3178,deficit
3179,deficit
3180,deficit
3181,deficit
3182,deficit
3183,deficit
3184,deficit
3185,deficit
3186,deficit
3187,deficit
3188,deficit
3189,deficit
3192,balance
3193,balance
3194,deficit
3195,deficit
3196,deficit
3197,deficit
3198,deficit
3199,deficit
3200,deficit
3201,deficit
3202,deficit
3203,deficit
3204,deficit
3205,balance
3206,balance
3207,balance
3208,balance
3209,balance
3210,balance
3211,balance
3212,balance
3213,balance
3214,balance
3215,deficit
3216,deficit
3217,deficit
3218,deficit
3219,balance
3220,balance
3221,balance
3222,balance
3223,balance
3224,balance
3225,balance
3226,balance
3227,balance
3228,balance
3229,deficit
3230,deficit
3231,deficit
3232,deficit
3233,deficit
3234,deficit
3235,deficit
3236,deficit
3237,balance
3238,balance
3239,balance
3271,balance
3272,balance
3273,balance
3274,balance
3275,balance
3276,balance
3277,balance
3278,balance
3279,balance
3280,balance
3281,balance
3282,balance
3283,balance
3284,balance
3285,balance
3286,balance
3287,balance
3288,surplus
3289,surplus
3290,balance
3291,balance
3292,balance
3293,balance
3294,balance
3295,balance
3296,balance
3297,balance
3298,balance
3299,balance
3300,balance
3301,balance
3302,balance
3303,balance
3304,deficit
3305,deficit
3306,deficit
3307,deficit
3308,deficit
3309,deficit
3310,deficit
3311,deficit
3312,deficit
3313,deficit
3314,deficit
3315,balance
3316,balance
3317,balance
3318,balance
3319,balance
3320,balance
3321,deficit
3322,deficit
3323,deficit
3324,deficit
3325,deficit
3326,deficit
3327,deficit
3328,deficit
3329,deficit
3330,balance
3331,balance
3332,balance
3333,balance
3334,balance
3335,balance
3336,balance
3337,balance
3338,balance
3339,balance
3340,deficit
3341,deficit
3342,deficit
3343,deficit
3344,balance
3345,balance
3346,balance
3347,balance
3348,balance
3349,balance
3350,balance
3351,balance
3352,balance
3353,balance
3354,deficit
3355,deficit
3356,deficit
3357,deficit
3358,deficit
3359,deficit
3360,deficit
3361,deficit
3362,balance
3363,balance
3364,balance
3395,balance
3396,balance
3397,balance
3398,balance
3399,balance
3400,balance
3401,balance
3402,balance
3403,balance
3404,balance
3405,balance
3406,balance
3407,balance
3408,balance
3409,balance
3410,balance
3411,balance
3412,balance
3413,balance
3414,balance
3415,balance
3416,balance
3417,balance
3418,balance
3419,balance
3420,balance
3421,balance
3422,surplus
3423,balance
3424,balance
3425,balance
3426,balance
3427,balance
3428,balance
3429,balance
3430,deficit
3431,deficit
3432,deficit
3433,deficit
3434,deficit
3435,surplus
3436,deficit
3437,deficit
3438,deficit
3439,deficit
3440,balance
3441,balance
3442,balance
3443,balance
3444,balance
3445,balance
3446,balance
3447,balance
3448,balance
3449,balance
3450,balance
3451,balance
3452,balance
3453,balance
3454,balance
3455,balance
3456,balance
3457,balance
3458,balance
3459,balance
3460,balance
3461,balance
3462,balance
3463,balance
3464,balance
3465,deficit
3466,deficit
3467,deficit
3468,deficit
3469,balance
3470,balance
3471,balance
3472,balance
3473,balance
3474,balance
3475,balance
3476,balance
3477,deficit
3478,deficit
3479,deficit
3480,balance
3481,deficit
3482,deficit
3483,deficit
3484,deficit
3485,deficit
3486,deficit
3487,balance
3488,balance
3520,balance
3521,balance
3522,balance
3523,balance
3525,balance
3526,balance
3527,surplus
3528,balance
3529,balance
3530,balance
3531,balance
3532,balance
3533,balance
3534,balance
3535,balance
3536,balance
3537,balance
3538,balance
3539,balance
3540,balance
3541,balance
3542,balance
3543,balance
3544,balance
3545,balance
3546,balance
3547,balance
3548,surplus
3549,surplus
3550,balance
3551,surplus
3552,balance
3553,surplus
3554,balance
3555,balance
3556,balance
3557,deficit
3558,deficit
3559,deficit
3560,deficit
3561,surplus
3562,deficit
3563,deficit
3564,deficit
3565,deficit
3566,balance
3567,balance
3568,balance
3569,balance
3570,balance
3571,balance
3572,balance
3573,balance
3574,balance
3575,balance
3576,balance
3577,balance
3578,balance
3579,balance
3580,balance
3581,balance
3582,balance
3583,balance
3584,balance
3585,balance
3586,balance
3587,balance
3588,balance
3589,balance
3590,deficit
3591,deficit
3592,deficit
3593,balance
3594,balance
3595,balance
3596,balance
3597,balance
3598,balance
3599,balance
3600,balance
3601,balance
3602,deficit
3603,deficit
3604,deficit
3605,balance
3606,balance
3607,balance
3608,deficit
3609,deficit
3610,deficit
3611,deficit
3612,deficit
3613,balance
3652,balance
3653,balance
3654,balance
3655,balance
3656,balance
3657,balance
3658,balance
3659,balance
3660,balance
3661,balance
3662,balance
3663,balance
3664,balance
3665,balance
3666,balance
3667,balance
3668,balance
3669,balance
3670,balance
3671,balance
3672,balance
3673,balance
3674,balance
3675,balance
3676,balance
3677,balance
3678,balance
3679,balance
3680,balance
3681,balance
3682,balance
3683,deficit
3684,deficit
3685,deficit
3686,deficit
3687,deficit
3688,deficit
3689,deficit
3690,deficit
