Tid,Supply-demand relationship
2631,deficit
2632,deficit
2633,balance
2634,balance
2635,balance
2636,balance
2637,balance
2638,balance
2639,balance
2640,balance
2641,surplus
2642,balance
2643,balance
2644,balance
2645,balance
2646,balance
2647,balance
2648,balance
2649,balance
2650,balance
2651,balance
2652,balance
2653,balance
2654,balance
2655,balance
2656,balance
2657,balance
2658,balance
2659,balance
2660,balance
2661,balance
2662,balance
2663,balance
2664,surplus
2665,deficit
2666,deficit
2667,deficit
2668,deficit
2669,deficit
2670,deficit
2671,deficit
2672,deficit
2673,balance
2674,balance
2675,balance
2676,balance
2677,deficit
2678,deficit
2679,deficit
2680,deficit
2681,deficit
2682,deficit
2683,deficit
2684,deficit
2685,deficit
2686,deficit
2687,deficit
2688,deficit
2689,balance
2690,balance
2691,balance
2692,balance
2693,balance
2694,balance
2695,balance
2703,balance
2704,balance
2705,balance
2706,balance
2707,balance
2708,balance
2709,balance
2710,balance
2711,balance
2712,balance
2713,balance
2714,balance
2715,deficit
2716,deficit
2717,deficit
2718,deficit
2719,deficit
2720,deficit
2721,deficit
2722,deficit
2723,deficit
2724,deficit
2725,deficit
2726,balance
2727,balance
2728,balance
2729,deficit
2730,deficit
2731,balance
2732,balance
2733,balance
2734,balance
2735,surplus
2736,balance
2737,balance
2738,balance
2739,balance
2740,balance
2741,balance
2742,balance
2743,balance
2744,balance
2745,balance
2746,balance
2747,balance
2748,balance
2749,balance
2750,balance
2751,balance
2752,balance
2753,balance
2754,balance
2755,balance
2756,balance
2757,balance
2758,deficit
2759,deficit
2760,deficit
2761,deficit
2762,balance
2763,deficit
2764,deficit
2765,balance
2766,surplus
2767,balance
2768,balance
2769,balance
2770,deficit
2771,deficit
2772,deficit
2773,deficit
2774,deficit
2775,deficit
2776,deficit
2777,deficit
2778,deficit
2779,deficit
2780,balance
2781,balance
2782,balance
2783,balance
2784,balance
2785,balance
2786,balance
2787,balance
2788,balance
2789,balance
2795,balance
2796,balance
2797,balance
2798,balance
2799,balance
2800,balance
2801,balance
2802,balance
2803,balance
2804,balance
2805,balance
2806,balance
2807,deficit
2808,surplus
2809,deficit
2810,balance
2811,balance
2812,balance
2813,balance
2814,balance
2815,deficit
2816,deficit
2817,deficit
2818,deficit
2819,deficit
2820,balance
2821,balance
2822,deficit
2823,balance
2824,balance
2825,balance
2826,surplus
2827,balance
2828,balance
2829,balance
2830,surplus
2831,surplus
2832,balance
2833,balance
2834,balance
2835,balance
2836,balance
2837,balance
2838,surplus
2839,balance
2840,balance
2841,balance
2842,balance
2843,balance
2844,surplus
2845,balance
2846,balance
2847,balance
2848,balance
2849,balance
2850,balance
2851,balance
2852,deficit
2853,deficit
2854,balance
2855,balance
2856,balance
2857,balance
2858,surplus
2859,balance
2860,balance
2861,surplus
2862,balance
2863,deficit
2864,deficit
2865,deficit
2866,deficit
2867,deficit
2868,deficit
2869,deficit
2870,deficit
2871,deficit
2872,balance
2873,balance
2874,balance
2875,balance
2876,balance
2877,balance
2878,balance
2879,balance
2880,balance
2881,balance
2882,balance
2888,balance
2889,balance
2890,balance
2891,balance
2892,balance
2893,balance
2894,balance
2895,balance
2896,balance
2897,surplus
2898,balance
2899,surplus
2900,surplus
2901,deficit
2902,balance
2903,balance
2904,balance
2905,balance
2906,balance
2907,balance
2908,balance
2909,deficit
2910,deficit
2911,deficit
2912,balance
2913,balance
2914,balance
2915,deficit
2916,balance
2917,balance
2918,balance
2919,balance
2920,surplus
2921,balance
2922,balance
2923,balance
2924,balance
2925,balance
2926,balance
2927,balance
2928,balance
2929,balance
2930,balance
2931,balance
2932,balance
2933,balance
2934,balance
2935,balance
2936,balance
2937,balance
2938,balance
2939,balance
2940,balance
2941,balance
2942,surplus
2943,surplus
2944,surplus
2945,balance
2946,balance
2947,balance
2948,surplus
2949,surplus
2950,balance
2951,surplus
2952,balance
2953,balance
2954,balance
